S000006366	YPR162C	S. cerevisiae	ORC4	Origin Recognition Complex	529
S000006372	YPR168W	S. cerevisiae	NUT2	Negative regulation of URS Two	157
S000006373	YPR169W	S. cerevisiae	JIP5	Jumonji domain Interacting Protein	492
S000006375	YPR171W	S. cerevisiae	BSP1	Binding protein of Synaptojanin Polyphosphoinositide phosphatase domain	576
S000006382	YPR178W	S. cerevisiae	PRP4	Pre-mRNA Processing	465
S000006386	YPR182W	S. cerevisiae	SMX3	""	86
S000006391	YPR187W	S. cerevisiae	RPO26	RNA POlymerase	155
S000006393	YPR189W	S. cerevisiae	SKI3	SuperKIller	1432
S000006394	YPR190C	S. cerevisiae	RPC82	RNA Polymerase C	654
S000007267	Q0080	S. cerevisiae	ATP8	ATP synthase	48
